Data For Node Id: 27
Block Id:1, Parent ID:None, Miner ID:None, Txns:0, Time:0
Block Id:6, Parent ID:1, Miner ID:4, Txns:1, Time:955.5631486765412
Block Id:82, Parent ID:6, Miner ID:46, Txns:1, Time:2148.9418758696615
Block Id:169, Parent ID:82, Miner ID:11, Txns:1, Time:6452.131199864412
Block Id:110, Parent ID:82, Miner ID:49, Txns:4, Time:6497.6038263139
Block Id:176, Parent ID:110, Miner ID:49, Txns:2, Time:11174.949192789254
Block Id:178, Parent ID:176, Miner ID:49, Txns:7, Time:11174.949192789254
Block Id:181, Parent ID:178, Miner ID:49, Txns:3, Time:11191.773737987722
Block Id:188, Parent ID:181, Miner ID:49, Txns:2, Time:11218.167145980533
